Author	Title	Tags	Directory
John Chu	The Water That Falls on You from Nowhere	Hugo-Award-for-Best-Short-Story, Tor.com, science-fiction, Short-Story	science-fiction
Naomi Kritzer	Cat Pictures Please	Hugo-Award-for-Best-Short-Story, Clarkesworld Magazine, science-fiction, Short-Story	science-fiction
Naomi Kritzer	Better Living Through Algorithms	Hugo-Award-for-Best-Short-Story, Clarkesworld Magazine, science-fiction, Short-Story	science-fiction
C. L. Moore (as Lewis Padgett)	The Twonky	Hugo-Award-for-Best-Short-Story, science-fiction, Short-Story, Astounding Science Fiction	science-fiction
Liu Cixin	Death's End	Locus-Award-For-Best-Science-Fiction, Fiction, Novel	fiction
James S. A. Corey	Abaddon's Gate	Locus-Award-For-Best-Science-Fiction, Fiction, Novel	fiction
Taryn Sounders	The Mystery of the Radcliffe Riddle	Fiction, Finalist, Agatha-Award, Novel	fiction
Alex Segura	Araña and Spiderman	Fiction, Finalist, Agatha-Award, Novel	fiction
Alex Segura	Blackout	Fiction, Finalist, Novel, Anthony-Award-For-Best-Novel	fiction
Alex Segura	Miami Midnight	Fiction, Finalist, Novel, Anthony-Award-For-Best-Novel	fiction
Alex Segura	Secret Identity	Fiction, Finalist, Novel, Anthony-Award-For-Best-Novel	fiction
Elizabeth C. Bunce	Myrtle, Means, and Opportunity	Fiction, Finalist, Agatha-Award, Novel	fiction
Elizabeth C. Bunce	In Myrtle Peril	Algonquin-Young-Readers, Novel, Agatha-Award, Fiction, Finalist	fiction
Elizabeth C. Bunce	Cold-Blooded Myrtle	Algonquin-Young-Readers, Novel, Agatha-Award, Fiction, Finalist	fiction
Elizabeth C. Bunce	Premeditated Myrtle	Algonquin-Young-Readers, Novel, Agatha-Award, Fiction, Finalist	fiction
Greg Herren	#shedeservedit	Bold-Strokes-Books, Novel, Agatha-Award, Fiction, Finalist	fiction
Fleur Bradley	Daybreak on Raven Island	Viking-Books-for-Young-Readers, Agatha-Award, Novel, Fiction, Finalist	fiction
Fleur Bradley	Midnight at the Barclay Hotel	Viking-Books-for-Young-Readers, Agatha-Award, Novel, Fiction, Finalist	fiction
Lynn Slaughter	Leisha's Song	Agatha-Award, Novel, Fiction, Fire-and-Ice/Melange-Books, Finalist	fiction
June Hur	The Forest of Stolen Girls	Novel, Agatha-Award, Fiction, Finalist, Fiewel-and-Friends	fiction
Janae Marks	From the Desk of Zoe Washington	Novel, Agatha-Award, Fiction, Katherin-Teagen-Books, Finalist	fiction
Sherri Winston	Jada Sly, Artist and Spy	Agatha-Award, Novel, Fiction, Little-Brown-Books-for-Young-Readers, Finalist	fiction
Robin Stevens	Top Marks for Murder	Agatha-Award, Novel, Fiction, Puffin, Finalist	fiction
Karen MacManus	Two Can Keep a Secret	Agatha-Award, Novel, Fiction, Delacorte-Press, Finalist	fiction
Shauna Holyoak	Kazu Jones and the Denver Dognappers	Agatha-Award, Novel, Fiction, Disney-Hyperion, Finalist	fiction
C. M. Surrisi	A Side of Sabotage	Fiction, Finalist, Agatha-Award, Novel	fiction
Ben Guterson	Winterhouse	Fiction, Finalist, Agatha-Award, Novel	fiction
Natasha Tarpley	The Harlem Charade	Fiction, Finalist, Agatha-Award, Novel	fiction
Kirby Larson	Audacity Jones Steals the Show	Fiction, Finalist, Agatha-Award, Novel	fiction
Caroline Carlson	The World's Greatest Detective	Fiction, Finalist, Agatha-Award, Novel	fiction
Kristi Belcamino	City of Angels	Fiction, Finalist, Agatha-Award, Novel	fiction
Rebecca Podos	The Mystery of Hollow Places	Novel, Balzer-Bray, Agatha-Award, Fiction, Finalist	fiction
J C Lane	Tag, You're Dead	Poisoned-Pen-Press, Novel, Agatha-Award, Fiction, Finalist	fiction
Stuart Gibbs	Spy Ski School	Agatha-Award, Novel, Fiction, Simon-Schuster, Finalist	fiction
P.A. DeVoe	Trapped (A Mei-hua Adventure)	Drum-Tower-Press, Agatha-Award, Novel, Fiction, Finalist	fiction
B.K. Stevens	Fighting Chance	Poisoned-Pen-Press, Novel, Agatha-Award, Fiction, Finalist	fiction
B.K. Stevens	The Last Blue Glass	Alfred-Hitchcock's-Mystery-Magazine,-April-2016, Agatha-Award, Novel, Fiction, Finalist	fiction
B.K. Stevens	A Joy Forever	Agatha-Award, Novel, Fiction, Alfred-Hitchcock's-Mystery-Magazine,-March-2015, Finalist	fiction
B.K. Stevens	Thea's First Husband	Alfred-Hitchcock's-Mystery-Magazine,-June-2012, Agatha-Award, Novel, Fiction, Finalist	fiction
Spencer Quinn	Woof	Agatha-Award, Novel, Fiction, Scholastic-Press, Finalist	fiction
Joelle Charbonneau	Need	HMH-Books-for-Young-Readers, Agatha-Award, Novel, Fiction, Finalist	fiction
Joelle Charbonneau	The Testing	HMH-Books-for-Young-Readers, Agatha-Award, Novel, Fiction, Finalist	fiction
Lea Wait	Uncertain Glory	Islandport-Press, Agatha-Award, Novel, Fiction, Finalist	fiction
Lea Wait	Shadows at the Fair	Scribner, Agatha-Award, Novel, Fiction, Finalist	fiction
Kate Milford	Greenglass House	Agatha-Award, Novel, Fiction, Clarion-Books, Finalist	fiction
Harlan Coben	Found	Agatha-Award, Novel, Fiction, Putnam-Juvenile, Finalist	fiction
Harlan Coben	Seconds Away	Fiction, Finalist, Agatha-Award, Novel	fiction
Harlan Coben	Shelter	Agatha-Award, Novel, Fiction, Putnam, Finalist	fiction
Harlan Coben	Caught	Fiction, Edgar-Allan-Peo-Award-For-Best-Novel, Shortlist, Novel	fiction
Harlan Coben	Tell No One	Fiction, Finalist, Novel, Anthony-Award-For-Best-Novel	fiction
Kathleen Ernst	Traitor in the Shipyard: A Caroline Mystery	American-Girl, Agatha-Award, Novel, Fiction, Finalist	fiction
Elizabeth Wein	Code Name Verity	Fiction, Finalist, Agatha-Award, Novel	fiction
Rebecca Stead	Liar  Spy	Fiction, Finalist, Agatha-Award, Novel	fiction
Shawn Thomas Odyssey	The Wizard of Dark Street	Agatha-Award, Novel, Fiction, EgmontUSA, Finalist	fiction
Matthew J. Kirby	Icefall	Agatha-Award, Novel, Fiction, Scholastic-Press, Finalist	fiction
Kathy Reichs	Virals	Agatha-Award, Novel, Fiction, Finalist, Razorbill	fiction
Y. S. Lee	The Agency: A Spy in the House	Candlewick-Press, Agatha-Award, Novel, Fiction, Finalist	fiction
R. L. LaFevers	Theodosia and the Eyes of Horus	Novel, Agatha-Award, Fiction, Finalist, Houghton-Mifflin	fiction
John Grisham	Theodore Boone: Kid Lawyer	Dutton-Children's, Agatha-Award, Novel, Fiction, Finalist	fiction
Valerie O. Patterson	The Other Side of Blue	Fiction, Finalist, Agatha-Award, Novel	fiction
Lewis B. Montgomery	The Case of the Poisoned Pig	Fiction, Finalist, Agatha-Award, Novel	fiction
John C. Ford	The Morgue and Me	Fiction, Finalist, Agatha-Award, Novel	fiction
Tina deBellegarde	A Good Judge of Character	Agatha-Award, Novel, Fiction, Malice-Domestic-17:-Murder-Most-Traditional, Finalist	fiction
Shelley Costa	The Knife Sharpener	Alfred-Hitchcock’s-Mystery-Magazine,-July/August-2023, Agatha-Award, Novel, Fiction, Finalist	fiction
Shelley Costa	You Cannoli Die Once	Fiction, Finalist, Agatha-Award, Novel	fiction
Lisa Q. Mathews	Fly Me to the Morgue	Agatha-Award, Novel, Malice-Domestic:-Mystery-Most-Diabolical, Fiction, Finalist	fiction
James Ziskin	The 25 Year Engagement	In-League-with-Sherlock-Holmes:-Stories-Inspired-by-the-Sherlock-Holmes-Canon-(Pegasus-Crime), Agatha-Award, Novel, Fiction, Finalist	fiction
Gabriel Valjan	Elysian Fields	California-Schemin':-the-2020-Bouchercon-Anthology-(Wildside-Press), Agatha-Award, Novel, Fiction, Finalist	fiction
Gabriel Valjan	The Devil's Music	Agatha-Award, Novel, Fiction, Company-Files-series, Finalist	fiction
Gabriel Valjan	The Naming Game	Company-Files, Agatha-Award, Novel, Fiction, Finalist	fiction
Gabriel Valjan	Symphony Road	Fiction, Finalist, Agatha-Award, Novel	fiction
Kaye George	Grist for the Mill	Agatha-Award, Novel, Fiction, A-Murder-of-Crows-(Darkhouse-Books), Finalist	fiction
Kaye George	Death in the Time of Ice	Agatha-Award, Novel, Fiction, Enga-Dancing-Flower, Finalist	fiction
Kaye George	Choke	Fiction, Finalist, Agatha-Award, Novel	fiction
Susanna Calkins	A Postcard for the Dead	Agatha-Award, Novel, Fiction, Florida-Happens:-Tales-of-Mystery,-Mayhem,-and-Suspense-from-the-Sunshine-State-(Three-Rooms-Press), Finalist	fiction
Susanna Calkins	Death Among the Ruins	Fiction, Finalist, Agatha-Award, Novel	fiction
Susanna Calkins	The Fate of a Flapper	Agatha-Award, Novel, Speakeasy-Murders, Fiction, Finalist	fiction
Susanna Calkins	Murder Knocks Twice	Agatha-Award, Novel, Speakeasy-Murders, Fiction, Finalist	fiction
Susanna Calkins	The Masque of a Murderer	Agatha-Award, Novel, Fiction, Lucy-Campion, Finalist	fiction
Debra H. Goldstein	The Night They Burned Miss Dixie's Place	Agatha-Award, Novel, Fiction, Alfred-Hitchcock's-Mystery-Magazine,-May/June-2017, Finalist	fiction
Gretchen Archer	Double Deck the Halls	Henery-Press, Agatha-Award, Novel, Fiction, Finalist	fiction
Gretchen Archer	Double Jinx: A Bellissimo Casino Crime Caper Short Story	Henery-Press, Agatha-Award, Novel, Fiction, Finalist	fiction
Harriette Sackler	Suffer the Poor	History-Mystery,-Oh-My-(Mystery-Horror,-LLC), Agatha-Award, Novel, Fiction, Finalist	fiction
Barbara Ross	Bread Baby	Novel, Agatha-Award, Fiction, Finalist, Best-New-England-Crime-Stories-2014:-Stone-Cold-(Level-Best-Books)	fiction
Barbara Ross	Fogged Inn	Fiction, Finalist, Agatha-Award, Novel	fiction
Barbara Ross	Clammed Up	Fiction, Finalist, Agatha-Award, Novel	fiction
Sheila Connolly	Kept in the Dark	Best-New-England-Crime-Stories-2013:-Blood-Moon-(Level-Best-Books), Agatha-Award, Novel, Fiction, Finalist	fiction
Sheila Connolly	Size Matters	Agatha-Award, Novel, Fiction, Thin-Ice:-Crime-Stories-by-New-England-Writers-(Level-Best-Books), Finalist	fiction
Daryl Wood Gerber	Palace by the Lake	Agatha-Award, Novel, Fiction, Fish-Tales:-The-Guppy-Anthology-(Wildside-Press), Finalist	fiction
Roberta Isleib	The Itinerary	Agatha-Award, Novel, Fiction, Mystery-Writers-of-America-Presents-the-Rich-and-the-Dead-(Grand-Central-Publishing), Finalist	fiction
Roberta Isleib	Six Strokes Under	Berkley-Prime-Crime, Agatha-Award, Novel, Fiction, Finalist	fiction
Krista Davis	Dead Eye Gravy	Agatha-Award, Novel, Fiction, Fish-Tales:-The-Guppy-Anthology-(Wildside-Press), Finalist	fiction
Krista Davis	The Diva Digs Up the Dirt	Fiction, Finalist, Agatha-Award, Novel	fiction
Krista Davis	The Diva Haunts the House	Fiction, Finalist, Agatha-Award, Novel	fiction
Krista Davis	The Diva Runs Out of Thyme	Penguin-Group, Agatha-Award, Novel, Fiction, Finalist	fiction
Elizabeth Zelvin	The Green Cross	Novel, Agatha-Award, Fiction, Ellery-Queen's-Mystery-Magazine,-Aug.-2010, Finalist	fiction
Robert Morgan	Fallen Angel: The Life of Edgar Allan Poe	Fiction, Finalist, Agatha-Award, Novel	fiction
Mark Dawidziak	A Mystery of Mysteries: The Death and Life of Edgar Allan Poe	Fiction, Finalist, Agatha-Award, Novel	fiction
David Bordwell	Perplexing Plots: Popular Storytelling and the Poetics of Murder	Fiction, Finalist, Agatha-Award, Novel	fiction
Carla Valentine	Summary of the Science of Murder: The Forensics of Agatha Christie	Fiction, Finalist, Agatha-Award, Novel	fiction
Mary Anna Evansand J. C. Bernthal	The Bloomsbury Handbook to Agatha Christie	Fiction, Finalist, Agatha-Award, Novel	fiction
Julie Kavanaugh	The Irish Assassins: Conspiracy, Revenge, and the Phoenix Park Murders that Stunned Victorian England	Fiction, Finalist, Agatha-Award, Novel	fiction
Chris Chan	Murder Most Grotesque: The Comedic Crime Fiction of Joyce Porter	Fiction, Finalist, Agatha-Award, Novel	fiction
Jan Brogan	The Combat Zone: Murder, Race, and Boston’s Struggle for Justice	Fiction, Finalist, Agatha-Award, Novel	fiction
Kate Winkler Dawon	American Sherlock: Murder, Forensics, and the Birth of American CSI	Fiction, Finalist, Agatha-Award, Novel	fiction
Sheila Mitchell	H.R.F. Keating: A Life of Crime	Fiction, Finalist, Agatha-Award, Novel	fiction
Leslie Brody	Sometimes You Have to Lie: The Life and Times of Louise Fitzhugh, Renegade Author of Harriet the Spy	Fiction, Finalist, Agatha-Award, Novel	fiction
Hallie Rubenhold	The Five: The Untold Lives of the Women Killed by Jack the Ripper	Fiction, Finalist, Agatha-Award, Novel	fiction
Casey Cep	Furious Hours: Murder, Fraud and the Last Trial of Harper Lee	Fiction, Finalist, Agatha-Award, Novel	fiction
Julia Bricklin	Blonde Rattlesnake: Burmah Adams, Tom White, and the 1933 Crime Spree that Terrified Los Angeles	Fiction, Finalist, Agatha-Award, Novel	fiction
Laird R. Blackwell	Frederic Dannay, Ellery Queen’s Mystery Magazine and the Art of the Detective Short Story	Fiction, Finalist, Agatha-Award, Novel	fiction
Jane Ann Turzillo	Wicked Women of Ohio	Fiction, Finalist, Agatha-Award, Novel	fiction
Jane Ann Turzillo	Unsolved Murders and Disappearances in Northeast Ohio	Fiction, Finalist, Agatha-Award, Novel	fiction
Laura Thompson	Agatha Christie: A Mysterious Life	Fiction, Finalist, Agatha-Award, Novel	fiction
Margalit Fox	Conan Doyle for the Defense	Fiction, Finalist, Agatha-Award, Novel	fiction
Nancy J. Cohen	Writing the Cozy Mystery	Fiction, Finalist, Agatha-Award, Novel	fiction
Jess Lourey	Through the Healing Power of Fiction	Fiction, Finalist, Agatha-Award, Novel	fiction
Monica Hesse	American Fire: Love, Arson and Life in a Vanishing Land	Fiction, Finalist, Agatha-Award, Novel	fiction
Tatiana de Rosnay	Manderley Forever: A Biography of Daphne du Maurier	Fiction, Finalist, Agatha-Award, Novel	fiction
Margaret Kinsman	Sara Paretsky: A Companion to the Mystery Fiction	Fiction, Finalist, Agatha-Award, Novel	fiction
Roger Guay  with Kate Clark Flora	A Good Man with a Dog: A Game Warden's 25 Years in the Maine Woods	Fiction, Finalist, Agatha-Award, Novel	fiction
Kate White (editor), Mystery Writers of America	The Mystery Writers of America Cookbook: Wickedly Good Meals and Desserts to Die For	Fiction, Finalist, Agatha-Award, Novel	fiction
Kathryn Harkup	A is for Arsenic: The Poisons of Agatha Christie	Fiction, Finalist, Agatha-Award, Novel	fiction
Zack Dundas	The Great Detective: The Amazing Rise and Immortal Life of Sherlock Holmes	Fiction, Finalist, Agatha-Award, Novel	fiction
Lucy Worsley	The Art of the English Murder	Fiction, Finalist, Agatha-Award, Novel	fiction
Kate Flora	Death Dealer: How Cops and Cadaver Dogs Brought a Killer to Justice	Fiction, Finalist, Agatha-Award, Novel	fiction
Stephen Bates	The Poisoner: The Life and Crimes of Victorian England's Most Notorious Doctor	Fiction, Finalist, Agatha-Award, Novel	fiction
Verena Rose and Rita Owen	Editors, Not Everyone's Cup of Tea: An Interesting  Entertaining History of Malice Domestic's First 25 Years	Fiction, Finalist, Agatha-Award, Novel	fiction
Maria Konnikova	Mastermind: How to Think Like Sherlock Holmes	Fiction, Finalist, Agatha-Award, Novel	fiction
Jennifer Kloester	Georgette Heyer	Fiction, Finalist, Agatha-Award, Novel	fiction
Mathew Prichard	The Grand Tour: Around the World with the Queen of Mystery Agatha Christie	Fiction, Finalist, Agatha-Award, Novel	fiction
Ben Macintyre	Double Cross: The True Story of the D-Day Spies	Fiction, Finalist, Agatha-Award, Novel	fiction
D. P. Lyle	More Forensics and Fiction: Crime Writers Morbidly Curious Questions Expertly Answered	Fiction, Finalist, Agatha-Award, Novel	fiction
Joseph Goodrich	Blood Relations: The Selected Letters of Ellery Queen, 1947-1950	Fiction, Finalist, Agatha-Award, Novel	fiction
Charlaine Harris	The Sookie Stackhouse Companion	Fiction, Finalist, Agatha-Award, Novel	fiction
Charlaine Harris	Dead Until Dark	Ace, Agatha-Award, Novel, Fiction, Finalist	fiction
Charlaine Harris	Real Murders	Fiction, Finalist, Agatha-Award, Novel	fiction
A. B. Emrys	Wilkie Collins, Vera Caspary and the Evolution of the Casebook Novel	Fiction, Finalist, Agatha-Award, Novel	fiction
Michael Dirda	On Conan Doyle; or The Whole Art of Storytelling	Fiction, Finalist, Agatha-Award, Novel	fiction
Yunte Huang	Charlie Chan: The Untold Story of the Honorable Detective and His Rendezvous with American History	Fiction, Finalist, Agatha-Award, Novel	fiction
Stephen Doyle  and David A. Crowder	Sherlock Holmes for Dummies	Fiction, Finalist, Agatha-Award, Novel	fiction
Deborah Blum	The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York	Fiction, Finalist, Agatha-Award, Novel	fiction
Deborah Blum	The Poisoner's Handbook	Fiction, Finalist, Agatha-Award, Novel	fiction
Joan Schenkar	The Talented Miss Highsmith	Agatha-Award, Novel, St-Martin's-Press, Fiction, Finalist	fiction
Amnon Kabatchnik	Blood on the Stage 1925-1950	Scarecrow-Press, Agatha-Award, Novel, Fiction, Finalist	fiction
Richard Hack	Duchess of Death	Phoenix-Books, Agatha-Award, Novel, Fiction, Finalist	fiction
Kate Summerscale	The Suspicions of Mr. Whitcher, or The Murder at Road Hill House	Agatha-Award, Novel, Fiction, Walker-Co., Finalist	fiction
